"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002793","positive regulation of peptide secretion","69/3069","288/18670",0.000599159213600979,0.00742081184118051,0.00596915638430433,"BLK/AIM2/PTPN22/RASGRP1/CD2/KCNN4/NOD2/NLRP1/CARD8/IL4R/BAIAP3/P2RX7/F2RL1/CRTAM/TNFSF4/CASP1/RAB8B/ADAM8/NLRP7/TLR1/TFR2/TNFSF11/HAVCR2/ABL1/CD244/NLRP3/CD274/ARF1/CD38/LRRK2/IFNG/HK1/LGALS9B/TNF/UNC13B/HYAL2/JAK2/TTN/ADORA2A/PYCARD/ALOX15B/IL26/LGALS9/TREM2/TLR2/IL2/MYO18A/SELENOK/TRIM16/CADM1/ABCG1/PSMD9/HCAR2/IL10/IRF3/HMHB1/BMP6/CD160/FZD5/HMGB1/TGFB2/CRLF2/CD33/RAC1/HLA-E/TRPM4/VEGFC/OSM/IFIH1",69
"BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","66/3069","273/18670",0.000601750257041849,0.00743820288142262,0.00598314539805547,"CD6/SELL/CD84/ITGAL/JAML/CDHR1/ESAM/PTPRT/ITGAM/CRB2/PVR/PCDHGB4/FXYD5/SDK1/ITGB2/MDGA1/PCDHGA10/MAG/PCDH15/NECTIN2/CELSR3/FAT2/NECTIN3/CNTN6/ACVR1/FLRT3/FAT1/DSC3/ADGRL1/PCDH1/PLXNB2/CLDN11/CLDN7/FGFRL1/NTNG2/CLSTN3/MAPK7/PTPRM/CLDN16/ROBO2/CADM1/ANXA3/IL10/PCDH10/PCDHA12/AJUBA/TENM1/CELSR2/DSG2/TENM2/CDH20/CLDN23/CDHR2/TGFB2/EPCAM/PCDHB5/LRFN3/FAT4/TENM3/PCDHGB7/CLDN15/CDH17/NECTIN4/VCAM1/CDH1/ITGB1",66
"BP","GO:1904894","positive regulation of receptor signaling pathway via STAT","28/3069","92/18670",0.000605903732119078,0.00747480056927216,0.0060125838647291,"IL24/IL10RA/IL7R/PTK2B/HCLS1/CRLF3/TNFRSF18/CD300A/IL23A/FLT3/PTK6/IL18/CD40/IFNG/IL23R/TNF/JAK2/IL26/IL12A/IL2/FYN/PARP14/IL10/CRLF2/CSF2/TNFRSF1A/HDAC2/OSM",28
"BP","GO:0002639","positive regulation of immunoglobulin production","16/3069","42/18670",0.000616075385392732,0.00755566426664629,0.00607762904654608,"MZB1/PTPRC/CD28/TBX21/SASH3/IL4R/TNFSF4/C17orf99/ATAD5/CD40/TLR9/IL2/HLA-E/XCL1/SHLD2/MLH1",16
"BP","GO:0006509","membrane protein ectodomain proteolysis","16/3069","42/18670",0.000616075385392732,0.00755566426664629,0.00607762904654608,"P2RX7/ADAM8/DAG1/TNFRSF1B/ADAM19/FURIN/IFNG/TNF/PSENEN/ERAP1/PTPN3/NCSTN/TIMP4/PACSIN3/IL10/BACE1",16
"BP","GO:0033003","regulation of mast cell activation","16/3069","42/18670",0.000616075385392732,0.00755566426664629,0.00607762904654608,"CD84/CNR2/RAC2/IL4R/CD300A/UNC13D/CD226/CD300LF/NECTIN2/LGALS9/FER/MILR1/CRLF2/SPHK2/GAB2/VAMP8",16
"BP","GO:0030705","cytoskeleton-dependent intracellular transport","47/3069","180/18670",0.000618471068462884,0.00757023083214237,0.00608934610787161,"CCDC88C/RASGRP1/CCDC88B/RAB27B/MYO5A/TRIM46/NDE1/WDR34/IFT88/BICDL1/DYNLRB1/TRAF3IP1/BAG3/UCHL1/HOOK2/KIF4A/TUBA1C/IFT140/KIF23/MYO1C/IFT43/CAMSAP3/MYO10/SNAPIN/RAB1A/KIF13A/IFT122/AP3D1/APP/AP3B1/TTC30A/ARHGAP21/ARL3/WDR35/ACTR1A/AP3S2/KIF1C/CCDC88A/DYNC1I1/ACTN4/TRIM58/MREG/HOOK1/FNBP1L/ARL8A/PEX14/MAP1A",47
"BP","GO:0007254","JNK cascade","54/3069","214/18670",0.000626403895479669,0.00765238443074286,0.00615542886108985,"TLR6/MAP4K1/PTPN22/RASGRP1/NCF1/SLAMF1/PTK2B/CD40LG/TIAM1/NOD2/ARHGEF6/RASSF2/CD27/FCGR2B/WNT16/ARHGEF5/F2RL1/CCR7/EDAR/NPHS1/LTBR/TNFSF11/FGD2/ERN1/CARD9/GSTP1/TNF/HACD3/WNT7A/PYCARD/TLR9/IRAK4/DAB2IP/PINK1/MAGI3/MAP4K2/MUL1/NRK/PPEF2/SH3RF2/APP/MLKL/DUSP22/MARVELD3/FZD5/HMGB1/EDN1/TRAF4/PHLPP1/GRIK2/UNC5CL/SH3RF1/GPS1/CYLD",54
"BP","GO:2001233","regulation of apoptotic signaling pathway","92/3069","406/18670",0.000627736174259524,0.00765374047487245,0.00615651963655307,"TMC8/PTPRC/LCK/BCL2A1/TERT/TNFAIP3/ARRB2/STK4/ELL3/CASP8/FASLG/PMAIP1/CD74/PPP1R13B/SP100/TP63/LTBR/WFS1/ATAD5/VNN1/PDIA3/TRAF1/RTKN2/CTSH/DDIAS/GSTP1/E2F1/LRRK2/SNAI1/TNF/TNFRSF10A/IL7/TP73/HYAL2/HYOU1/MMP9/JAK2/SLC9A3R1/ADORA2A/ACVR1/PYCARD/PPP2R1A/BCAP31/CASP2/TFDP2/HMGB2/CTTN/PAM16/DAB2IP/LGALS9/ZNF385A/FBXW7/YWHAE/TMBIM1/GRINA/PINK1/FYN/GATA4/ZNF205/IVNS1ABP/PTTG1IP/CREB3/APAF1/CTNNA1/P4HB/MAPK7/MUL1/RAF1/HIGD1A/SIAH2/DBH/GCLM/TNFRSF12A/FIGNL1/BCL2L1/WDR35/ACAA2/NOS3/PARK7/BCL2L2/NR4A2/CSF2/SH3RF1/TMBIM6/MAGED1/PTPN2/FAF1/YWHAQ/CYLD/PARP1/DAPK2/RFFL",92
"BP","GO:0051651","maintenance of location in cell","55/3069","219/18670",0.00063440623859361,0.00770976428402004,0.00620158409650752,"CD19/PTPRC/LCK/MCOLN2/CORO1A/PLCB2/PTK2B/PLCG2/JSRP1/PTPN6/CCR5/P2RX7/CCR7/FASLG/MYO5A/SP100/SELENON/CASQ1/ABL1/VPS13C/ASPM/KDELR2/TMSB4X/HK1/CALR/TRPM2/MORC3/HSP90B1/DBN1/GPAA1/CD4/BARD1/SORL1/VPS13D/GRIK5/HSPA5/PINK1/KDELR1/SRGN/AP3D1/PRKACA/ARHGAP21/PLCE1/PARK7/SLC8A1/TXN/BBS4/XCL1/SLC30A7/ANXA5/ALB/LETM1/FKBP1A/CYBA/CAPN3",55
"BP","GO:0002763","positive regulation of myeloid leukocyte differentiation","19/3069","54/18670",0.00063479150639131,0.00770976428402004,0.00620158409650752,"EVI2B/HCLS1/CASP8/CD74/IL23A/TNFSF11/CD101/IFNG/IL23R/TNF/CD4/POU4F1/TREM2/LEF1/CREB1/ATP6AP1/TYROBP/PPARGC1B/PRKCA",19
"BP","GO:0070098","chemokine-mediated signaling pathway","27/3069","88/18670",0.000654216870293169,0.00792075313872041,0.00637129941822782,"CXCR4/CXCR5/CCR4/PTK2B/CCR6/CXCL13/CCR5/CXCR3/CCR7/RNF113A/CXCR6/CCR2/CCL22/XCL2/XCR1/CCL24/CCR8/CCR9/TREM2/RBM15/ACKR4/GPR17/PADI2/MPL/EDN1/CCL8/XCL1",27
"BP","GO:0002200","somatic diversification of immune receptors","24/3069","75/18670",0.000654691259910192,0.00792075313872041,0.00637129941822782,"PTPRC/CD28/BCL11B/AICDA/TCF7/TBX21/CD40LG/FOXP3/ATM/CCR6/TNFSF4/BATF/POLQ/ATAD5/IL27RA/CD40/HMGB2/IL2/LEF1/EXO1/IL10/HMGB1/SHLD2/MLH1",24
"BP","GO:0031348","negative regulation of defense response","59/3069","239/18670",0.000657345393243076,0.00793754061551899,0.0063848029373108,"PTPRC/NLRC3/CD96/CNR2/LILRB1/TNFAIP3/CST7/HLA-F/FOXP3/NLRC5/ARRB2/NLRP6/FCGR2B/CD200R1/ACP5/MVK/BCR/ADCY7/CR1/RNF125/NLRP7/ABCD2/HAVCR2/TNFRSF1B/NLRP3/GSTP1/OTULIN/SERPINB9/SLAMF8/HLA-G/TRAF3IP1/MICB/ADORA2A/PYCARD/TNFAIP8L2/SIGLEC10/LGALS9/FAM3A/IL2/GBA/MAPK7/ABR/MUL1/ETS1/RNF26/FFAR4/IL2RA/IL22RA2/PARP14/IL10/NLRX1/TRIM38/GPR17/SMPDL3B/TNFRSF1A/HLA-E/PTPN2/LDLR/CLEC12B",59
"BP","GO:0031098","stress-activated protein kinase signaling cascade","74/3069","315/18670",0.000710609103807864,0.00856420625685362,0.00688888056302806,"TLR6/MAP4K1/PTPN22/CCDC88C/RASGRP1/NCF1/SLAMF1/PTK2B/CD40LG/TIAM1/NOD2/ARHGEF6/RASSF2/STK4/CD27/FCGR2B/WNT16/ARHGEF5/F2RL1/CCR7/PRDX1/EDAR/INAVA/NPHS1/STK10/PAK4/STK26/LTBR/TNFSF11/FGD2/ERN1/CARD9/MAP3K19/GSTP1/TNF/HACD3/PAK6/WNT7A/FOXM1/VEGFA/PYCARD/TLR9/EMC10/IRAK4/IL26/DAB2IP/LGALS9/PINK1/MAGI3/MAP4K2/MUL1/NRK/PPEF2/IKBKB/SH3RF2/APP/MLKL/DUSP22/MARVELD3/FZD5/HMGB1/TGFB2/CCM2/EDN1/TRAF4/PHLPP1/KLHDC10/GRIK2/UNC5CL/HMGCR/SH3RF1/GPS1/CYLD/NBR1",74
"BP","GO:0002861","regulation of inflammatory response to antigenic stimulus","11/3069","24/18670",0.000714188649601154,0.00859082584846532,0.00691029284360022,"CD28/BTK/NLRP6/FCGR2B/CCR7/LTA/TNF/IL10/GPR17/PARK7/HLA-E",11
"BP","GO:0070372","regulation of ERK1 and ERK2 cascade","71/3069","300/18670",0.000725134372128853,0.00870577990446652,0.00700275964534196,"PTPRC/PTPN22/SCIMP/RASGRP1/SLAMF1/PTK2B/TIAM1/NOD2/BTN2A2/ARRB2/NLRP6/GPR55/PTPN6/SEMA7A/F2RL1/CCR7/CD74/ABCA7/GPR183/FLT3/TNFSF11/APELA/HAVCR2/ABL1/CSK/ERBB2/CCL22/XCL2/GSTP1/CCL24/TNF/STYX/SLC9A3R1/ALOX15/SPRED1/PYCARD/NPNT/DUSP4/CD4/IL26/ARHGAP8/PHB/DAB2IP/LGALS9/TREM2/FBXW7/GATA4/LMO3/C3orf33/FFAR4/RGS14/ATP6AP1/APP/GBP1/CALCR/C5AR1/HMGB1/WNK2/PRMT5/HMGCR/EPHB2/CCN1/CCL8/PRKD2/PTPN2/XCL1/MARCO/PRKCA/RAPGEF2/DSTYK/MT3",71
"BP","GO:0046777","protein autophosphorylation","58/3069","235/18670",0.000730496900796182,0.00875339211718867,0.0070410579811068,"BLK/ITK/CAMK4/PTPRC/MAP4K1/PIM2/TXK/LCK/ZAP70/PTK2B/BTK/RASSF2/STK17B/ATM/STK4/BCR/PRKCG/STK10/STK26/PASK/FLT3/ABL1/PTK6/ERN1/CSK/ERBB2/RAP2C/AURKB/MUSK/LRRK2/NEK2/JAK2/VEGFA/MKNK1/TNK2/DDR1/MAPKAPK3/GFRA2/FER/PRKD1/MELK/PTK2/UHMK1/PINK1/FYN/CHEK2/RAP2B/ACVR1B/TNKS1BP1/GREM1/PRKACA/SIK1/WNK2/NEK6/CLK1/PRKD2/VEGFC/DAPK2",58
"BP","GO:0062207","regulation of pattern recognition receptor signaling pathway","28/3069","93/18670",0.000732930764942476,0.00876579599979866,0.00705103542247794,"FCRL3/IRF4/TLR6/PTPN22/BIRC3/GFI1/TNFAIP3/ARRB2/NLRP6/CD300A/F2RL1/RNF125/LILRA4/TLR1/LY96/PELI1/CD300LF/TLR9/DAB2IP/TLR2/BIRC2/NLRX1/FLOT1/HMGB1/SMPDL3B/LGR4/ESR1/CYBA",28
"BP","GO:0014065","phosphatidylinositol 3-kinase signaling","40/3069","148/18670",0.000736215913694167,0.00878831453546923,0.00706914889359673,"CD28/RASGRP1/NLRC3/NCF1/PIK3R5/BTN2A2/HCLS1/SEMA4D/PIK3CD/PTPN6/PIK3AP1/WNT16/HCST/PIP4K2A/F2RL1/PIK3CG/FLT3/IL18/PPP1R16B/ERBB2/IRS1/TNF/CBL/JAK2/SLC9A3R1/FBXL2/NYAP2/PIK3IP1/DAB2IP/PTK2/FYN/NTRK3/PIP5K1B/MYDGF/CD160/TGFB2/EDN1/PIK3R2/OSM/LTK",40
"BP","GO:0001763","morphogenesis of a branching structure","50/3069","196/18670",0.000750058256624191,0.0089365305974597,0.00718837100454923,"ERMN/STK4/TBX3/WNT1/TP63/BCL11A/DAG1/FKBPL/ABL1/NKX2-1/GDF7/IHH/SPINT1/GREB1L/CTSH/GNA13/LRRK2/ESRP2/LRP5/PRDM1/TNF/GRHL2/WNT2/SOX8/VEGFA/ACVR1/NPNT/RSPO3/EGF/LRP6/DDR1/RBM15/LEF1/CITED1/GCM1/GLI3/IL10/AREG/FZD5/EDN1/BTBD7/FAT4/SPINT2/RDH10/MAGED1/PAX8/LGR4/KDM5B/ESR1/SHOX2",50
"BP","GO:1903532","positive regulation of secretion by cell","91/3069","403/18670",0.000753736135675177,0.00896330998534409,0.00720991182212808,"BLK/AIM2/PTPN22/RASGRP1/RAB27B/MYB/CD2/KCNN4/NOD2/HLA-F/NLRP1/CARD8/IL4R/BAIAP3/P2RX7/F2RL1/CRTAM/TNFSF4/KMO/UNC13D/CASP1/RAB8B/ADAM8/NLRP7/ITGAM/TLR1/TFR2/TNFSF11/HAVCR2/ABL1/GRK2/CD244/NLRP3/ITGB2/CD274/ARF1/CD38/LRRK2/IFNG/NCS1/HK1/LGALS9B/TNF/UNC13B/HYAL2/JAK2/STX1B/TTN/ADORA2A/PYCARD/ALOX15B/IL26/LGALS9/TREM2/TLR2/IL2/PINK1/MYO18A/SELENOK/CREB1/TRIM16/TAC1/CADM1/ABCG1/PSMD9/HCAR2/IL10/ATP6AP1/IRF3/HMHB1/BMP6/CD160/FZD5/HMGB1/TGFB2/EDN1/CRLF2/PTAFR/CD33/RAC1/HLA-E/SPHK2/TRPM4/GAB2/NMB/VAMP8/VEGFC/OSM/IFIH1/CADPS2/CHMP2A",91
"BP","GO:0001959","regulation of cytokine-mediated signaling pathway","46/3069","177/18670",0.000782385631032169,0.00928638399560341,0.00746978625800051,"STAP1/PTPRC/ZBP1/TXK/CXCR4/BIRC3/GFI1/TNFAIP3/NLRC5/PTPN6/CARD8/CASP8/F2RL1/CD74/RNF113A/CASP1/TRAF1/GSTP1/SPATA2/IFNG/IRGM/TNF/OTULIN/CD300LF/IL7/JAK2/PYCARD/CARD16/TREM2/IFNAR2/BIRC2/CLIP3/AGPAT2/MUL1/H2BC11/PARP14/IRF3/IKBKB/PADI2/EDN1/SIGIRR/TNFRSF1A/PTPN2/CYLD/CASP4/RFFL",46
"BP","GO:0052126","movement in host environment","42/3069","158/18670",0.000794897929224827,0.00941706110104346,0.00757490037420694,"CR2/CXCR4/SLAMF1/TRIM59/HAVCR1/CCR5/CR1/ITGB7/CD74/SELPLG/DAG1/PVR/CD86/GRK2/GPR15/DPP4/EPS15/CBL/NECTIN2/HYAL2/VPS18/CD4/LGALS9/SLC52A1/TRIM8/CD80/ITGB3/SLC20A2/P4HB/CDK1/TRIM38/EFNB2/NECTIN4/CTNND1/DDB1/CDH1/TMPRSS2/ITGB1/LDLR/VAMP8/F11R/CHMP2A",42
"BP","GO:0045824","negative regulation of innate immune response","20/3069","59/18670",0.000797618612549336,0.0094314638582013,0.00758648567129846,"NLRC3/CD96/LILRB1/TNFAIP3/HLA-F/NLRC5/ARRB2/CR1/HAVCR2/SERPINB9/SLAMF8/HLA-G/LGALS9/FAM3A/MUL1/PARP14/NLRX1/HLA-E/PTPN2/CLEC12B",20
"BP","GO:0010498","proteasomal protein catabolic process","105/3069","477/18670",0.000804763440187711,0.0094980272686561,0.00764002798108623,"TBX21/RNF19A/ARRB2/PRKCG/PMAIP1/GIPC1/WNT10B/RNF40/CBFA2T3/RNF175/KEAP1/OGT/WFS1/PSMB8/BUB1B/POMT2/AURKB/PELI1/KIF14/LRRK2/KCTD10/SGTA/PSMB5/SPOPL/SPSB2/BUB3/STYX/ANKZF1/RNF122/AMN1/SGTB/UBE2C/DERL3/SKP2/EDEM1/PSMB6/PSMA8/UCHL1/PSMC3/HSP90B1/USP5/MAD2L1/FBXO48/RNF5/BCAP31/SCO1/FBXL2/DDI2/DAB2IP/RNF121/TREM2/HSPA5/FBXW7/KCTD13/TRIM2/PINK1/RNF144B/SMAD7/BIRC2/PSMD1/GBA/UBXN8/PSMD9/SIAH2/PPP2CB/CDK1/PSMD14/TRIM38/SH3RF2/PRKACA/PSMD2/PSMD8/FOXF2/PSMC4/HSPBP1/SDF2L1/PARK7/PSMB9/RHBDF1/JKAMP/FBXL19/DNAJB12/TMEM129/PLK1/PSMC1/KAT5/ZNRF1/SDF2/PSMD3/CCDC47/LAMP3/KLHL22/KCTD2/DDB1/FAF1/AREL1/DMAC2/TMUB1/BRSK2/DDRGK1/PSMB10/VCP/UGGT2/RFFL/MAP1A",105
"BP","GO:0043551","regulation of phosphatidylinositol 3-kinase activity","19/3069","55/18670",0.000822166718432961,0.00968518576018677,0.00779057462322012,"CD19/SLA2/PIK3R5/PTK2B/NOD2/CCR7/FLT3/RUBCN/AGAP2/IRS1/P2RY12/PIK3IP1/DAB2IP/CISH/PRKD1/PTK2/WDR91/PIK3R2/AMBRA1",19
"BP","GO:0001701","in utero embryonic development","85/3069","373/18670",0.000824601447738931,0.00969564216318927,0.007798985549959,"EOMES/STK4/TBX3/CASP8/TENT5C/SPIC/BRCA2/KEAP1/CHST11/ZMIZ1/VASH2/DAD1/IHH/SPINT1/XRCC2/GNA13/B9D1/PRDM1/SNAI1/GRHL2/NEK2/WNT2/SOX8/LPAR6/E2F8/PHF6/MBNL1/APBA2/CCNB2/PSMC3/ZFP14/DBN1/HEG1/VEGFA/ACVR1/RSPO3/MGAT1/ADCY9/NSDHL/STIL/CAMSAP3/DSC3/SLC39A1/ASF1B/LEF1/GINS1/ZNF830/POU5F1/E2F7/ACVR1B/PEMT/CITED1/GCM1/GLI3/NRK/IL10/BCL2L1/C6/NECAB1/FUT8/MFN2/PSMC4/FZD5/NOS3/KIFBP/CCM2/EDN1/CCDC62/ENDOG/TCTN1/NPAT/CSF2/SPINT2/INPP5K/RDH10/RPGRIP1L/CCN1/MBD3/RBPJ/KRT8/BCOR/ITGB1/EPAS1/CPT2/NPM2",85
"BP","GO:0043112","receptor metabolic process","49/3069","192/18670",0.00083355949180457,0.00978261673247049,0.00786894619801319,"TRAT1/LILRB1/PLCG2/ARRB2/NSG1/APELA/GRK2/ITGB2/FURIN/GRK3/ARF1/INPP5F/EPS15/IFNG/TNF/JAK2/RAB11B/VEGFA/EGF/MAGI2/AP2M1/SORL1/NRG1/ZNRF3/RSPO1/CD63/ITGB3/CAPN1/ECE1/ANXA2/SCAP/AP2B1/SNX1/CLTC/LGMN/ANKRD13D/IL10/GREM1/LAMTOR1/OPTN/FUT8/CNPY2/FLOT1/EFNB2/EDN1/LDLRAP1/PLEKHJ1/HDAC2/ITGB1",49
"BP","GO:0048193","Golgi vesicle transport","84/3069","368/18670",0.000836185856987741,0.00979509675839659,0.00787898488758346,"COL7A1/RAB33A/MYO5A/ANK1/RAB8B/PEF1/VPS13C/CENPE/CSK/CD59/RAB34/KIF15/LMF1/KDELR2/ARF1/EPS15/YIF1A/LRRK2/NAPA/HYOU1/ARF3/RAB1B/SEC31B/COPZ1/KIF4A/DCTN1/BCAP31/TEX261/LMAN1L/KIF2C/SORL1/KIF23/KIF22/F7/RACGAP1/PRKD1/SEC31A/SURF4/GORASP1/OSBPL5/GOLGA2/MYO18A/TMEM115/RAB30/AP4M1/SPTBN2/ATP9A/KDELR1/RAB1A/SORT1/KIF13A/SNAP23/GGA3/SNX1/RAB10/KIF11/SERPINA1/STXBP6/ARF4/USO1/TMED9/ARF5/AP3D1/KIF2A/AREG/ERGIC1/GBF1/ARL3/BBS1/OPTN/SCYL1/LMAN2/DYNC1I2/ACTR1A/KIF1C/DCTN2/DYNC1I1/TMED1/BNIP1/GGA2/VPS35L/TRAPPC3/VAMP8/VCP",84
"BP","GO:0002204","somatic recombination of immunoglobulin genes involved in immune response","17/3069","47/18670",0.000842843276590724,0.00981802753604846,0.00789742995811579,"PTPRC/CD28/AICDA/TBX21/CD40LG/FOXP3/CCR6/TNFSF4/BATF/ATAD5/IL27RA/CD40/IL2/EXO1/IL10/SHLD2/MLH1",17
"BP","GO:0002208","somatic diversification of immunoglobulins involved in immune response","17/3069","47/18670",0.000842843276590724,0.00981802753604846,0.00789742995811579,"PTPRC/CD28/AICDA/TBX21/CD40LG/FOXP3/CCR6/TNFSF4/BATF/ATAD5/IL27RA/CD40/IL2/EXO1/IL10/SHLD2/MLH1",17
"BP","GO:0045190","isotype switching","17/3069","47/18670",0.000842843276590724,0.00981802753604846,0.00789742995811579,"PTPRC/CD28/AICDA/TBX21/CD40LG/FOXP3/CCR6/TNFSF4/BATF/ATAD5/IL27RA/CD40/IL2/EXO1/IL10/SHLD2/MLH1",17
"BP","GO:0018209","peptidyl-serine modification","75/3069","322/18670",0.000850445949200583,0.00988820920897969,0.00795388272770548,"CAMK4/MAP4K1/IL24/PRKCB/TCL1A/RASSF2/CDK5R1/ATM/HCLS1/ARRB2/STK4/PRKCG/MBOAT4/GRK2/STK38/SPOCK3/ERN1/MAST3/DYRK2/AURKB/INPP5F/LRRK2/IFNG/PDK3/RAPGEF3/IRGM/TNF/TTBK2/MORC3/MARK1/VEGFA/LATS2/EIF4G1/DYRK3/TCL1B/MKNK1/MAPKAPK3/CLSPN/PRKD1/GALNT3/UHMK1/PINK1/SMAD7/GALNT2/CHEK2/DMTN/NTRK3/MAPK7/RAF1/POGLUT1/CDK1/GALNT4/TNKS1BP1/IKBKB/APP/TENM1/PRKACA/PLCL2/CALCR/PARK7/RICTOR/NEK6/CLK1/PLK1/TXN/INPP5K/DGKQ/PRKD2/CAPRIN2/PRKCA/BRSK2/RPS6KA3/OSM/PARP1/SMYD3",75
"BP","GO:0002064","epithelial cell development","52/3069","207/18670",0.000871165426764835,0.0101103587583986,0.00813257549469161,"RIPOR2/BCL11B/CXCR4/ID1/F2RL1/VSIG1/NPHS1/BFSP2/TP63/KDF1/PPP1R16B/SIPA1L3/RAP2C/IHH/COL18A1/SHROOM3/RAPGEF3/PRDM1/TNF/GRHL2/SOX8/SLC4A7/SLC9A3R1/WNT7A/HEG1/VEGFA/RFX3/MAGI2/TRIOBP/FAT1/PROX2/MARVELD2/LAMB2/HSD17B4/RILPL1/BFSP1/GPR4/RAB25/IKBKB/B4GALT1/BMP6/TJP2/CCM2/YIPF6/TNFRSF1A/SPINT2/ARID4A/LRTOMT/RAPGEF2/ESR1/RAB13/F11R",52
"BP","GO:1901216","positive regulation of neuron death","28/3069","94/18670",0.000882622836370662,0.0102243942985858,0.00822430346021812,"TLR6/MYB/CDK5R1/ATM/FCGR2B/MYBL2/CASP8/FASLG/KMO/PPP1R13B/ITGAM/ABL1/ITGB2/CASP3/IFNG/TNF/NQO1/CASP2/GRIK5/FBXW7/FYN/BACE1/TYROBP/TGFB2/EFNB2/GRIK2/AIMP2/PARP1",28
"BP","GO:0018958","phenol-containing compound metabolic process","30/3069","103/18670",0.000886325247341645,0.010248340083192,0.00824356498255804,"SULT1A2/MYO5A/GIPC1/FOXE1/ITGAM/HDC/GCNT4/ITGB2/TPO/GCH1/DUOXA1/TG/STAR/IYD/OCA2/SLC7A11/CITED1/DBH/DUOX2/PNKD/PARK7/TGFB2/DUOX1/NR4A2/CPQ/DIO1/PAX8/LRTOMT/EPAS1/RAPGEF2",30
"BP","GO:0043393","regulation of protein binding","54/3069","217/18670",0.000889294423231676,0.0102517046374788,0.00824627136443791,"TMC8/RIPOR2/PIM2/ITGA4/TERT/TIAM1/ADD2/ARRB2/STK4/ID1/DISC1/TNFSF11/ABL1/AURKB/LDOC1/B2M/RUVBL2/LRRK2/TTBK2/STYX/MMP9/MITD1/STMN1/SORL1/CARD16/DAB2IP/NRG1/HSPA5/GOLGA2/LEF1/SNAPIN/GAS8/ANXA2/LFNG/IL10/PPP2CB/APP/PRKACA/SPPL3/CDON/PLCL2/FLOT1/PARK7/LDLRAP1/TRAF4/PLK1/ADAM15/TLE5/TMBIM6/CYLD/CAPRIN2/RAPGEF2/FKBP1A/PEX14",54
"BP","GO:0022406","membrane docking","46/3069","178/18670",0.00088988787662174,0.0102517046374788,0.00824627136443791,"CNTRL/PLEK/RAB8B/NDE1/SFI1/CTBP2/RAB3B/TUBB4B/B9D1/CEP135/PRKAR2B/TTBK2/NEK2/UNC13B/STX7/STX1B/KIF24/VPS18/PPP2R1A/HAUS3/HAUS6/DCTN1/CEP97/HAUS5/RAB11A/YWHAE/TCTN3/TUBA4A/RAB10/CDK1/USO1/PRKACA/DYNC1I2/ACTR1A/RAB3C/DCTN2/TCTN1/STX16/PLK1/NINL/RPGRIP1L/STX2/PPFIA3/CEP250/VCAM1/VAMP8",46
"BP","GO:0007259","receptor signaling pathway via JAK-STAT","42/3069","159/18670",0.000911507170336236,0.0104814962137563,0.00843111122885608,"PTPRC/IL24/IL10RA/STAT4/PTK2B/CDK5R1/HCLS1/CRLF3/TNFRSF18/JAK3/CD300A/IL23A/FLT3/PTK6/IL18/CCR2/CD40/INPP5F/IFNG/IL23R/TNF/STAT5B/JAK2/PPP2R1A/EGF/IL26/FER/IL12A/STAT5A/IL2/FYN/IFNAR2/VHL/IL22RA2/PARP14/NF2/IL10/CSF2/TNFRSF1A/PTPN2/HDAC2/OSM",42
"BP","GO:0033627","cell adhesion mediated by integrin","22/3069","68/18670",0.00091613756042706,0.0105154470534732,0.00845842062248929,"ITGA4/CD3E/CXCL13/NCKAP1L/PTPN6/LPXN/PIK3CG/ITGB7/SKAP1/PDE3B/FERMT3/ITGB2/DPP4/P2RY12/FYB2/NPNT/EFNA1/PTK2/ITGB3/COL16A1/TGFB2/ITGB1",22
"BP","GO:0019058","viral life cycle","76/3069","328/18670",0.000923009768894881,0.0105749583577042,0.00850629035550387,"CR2/CD28/CXCR4/AICDA/SLAMF1/APOBEC3D/TRIM59/RESF1/HAVCR1/CCR5/CR1/APOBEC3G/ITGB7/CD74/CXCR6/SELPLG/NUP210/DAG1/APOBEC3H/APOBEC3F/PVR/CD86/GRK2/PPIB/CTBP2/GPR15/DPP4/FURIN/EPS15/CHMP7/TNF/HACD3/NECTIN2/HYAL2/RAB1B/VPS18/USP6NL/CD4/FBXL2/LGALS9/TOP2A/SLC52A1/TRIM8/CD80/ISG20/ITGB3/SLC20A2/NUP43/RAB1A/P4HB/ADARB1/ANXA2/MPHOSPH8/PABPC1/CDK1/TRIM38/FAM111A/ZC3HAV1/EFNB2/STAU1/INPP5K/LAMP3/NECTIN4/CCL8/APOBEC3C/HTATSF1/DDB1/TMPRSS2/ITGB1/LDLR/VAMP8/VCP/F11R/CHMP2A/UBAP1/NUP93",76
"BP","GO:0071248","cellular response to metal ion","48/3069","188/18670",0.000926439768902686,0.0105948869191846,0.00852232050187277,"RASGRP2/HVCN1/NCF1/CPNE5/SLFN14/ITPKB/ADCY7/TF/TFR2/CYBB/B2M/LRRK2/CALR/TRPM2/RASAL1/MMP9/ALOX15/NQO1/AOC1/SYT12/MT1E/ACER1/HSPA5/ALOX5AP/CREB1/STAR/ADGRV1/NCSTN/DMTN/LGMN/PPP5C/FOSB/APP/SLC41A1/BACE1/CPNE6/BMP6/MT1F/EDN1/ENDOG/AKR1C3/MT2A/CDH1/CPNE9/ANXA5/PARP1/MT3/CAPN3",48
