"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0098813","nuclear chromosome segregation","53/2047","262/18670",7.33032100249698e-06,0.000250386568757828,0.000209949498186064,"FANCD2/CENPK/ATM/STAG3/RMI2/BRIP1/CENPF/CENPE/MEI1/TACC3/CDCA8/NUSAP1/NDC80/BUB3/AURKB/NEK2/NUF2/SLF1/TTK/CHMP7/NCAPG/BUB1/KNL1/KIFC1/BUB1B/CDCA5/RACGAP1/EME1/HASPIN/NCAPH/MAD2L1/TOP2A/ESPL1/KIF23/KIF2C/SLX4/KIF18B/SGO1/DLGAP5/KIF4A/CDT1/AGO4/SMC4/SGO2/KIF14/NEK6/PLK1/ESCO2/TTL/DIS3L2/NCAPD2/TTN/CDC27",53
"BP","GO:0051058","negative regulation of small GTPase mediated signal transduction","19/2047","58/18670",7.36553476319353e-06,0.000250386568757828,0.000209949498186064,"RIPOR2/RASA2/ARHGAP25/RASAL3/KCTD10/RASAL1/DAB2IP/SCAI/HEG1/TGFB2/ITGB1/SH3BP1/ITGA3/SYNGAP1/RAPGEF1/PPP2CB/KANK1/STMN1/KCTD13",19
"BP","GO:0002446","neutrophil mediated immunity","87/2047","499/18670",7.60444863670066e-06,0.000257055996893415,0.000215541823274431,"LRMP/RAB37/HVCN1/ARHGAP9/SELL/BIN2/PTPN6/ARHGAP45/CD53/TMC6/DOCK2/TMEM63A/AMPD3/KCNAB2/SIGLEC5/PLAC8/CD300A/PTPRC/ITGAL/SIRPB1/STK10/TBC1D10C/F2RL1/ITGAX/DOK3/UNC13D/IL6/NCKAP1L/NFAM1/PYCARD/CRACR2A/VNN1/CR1/ADAM8/CYBB/C6orf120/ADA2/RAP2C/PRG2/ABR/ITGAM/PKP1/ALOX5/GMFG/ATP11A/BCR/JUP/B4GALT1/MAN2B1/ARL8A/NBEAL2/IRAK4/SURF4/CTSH/RAB5C/CD59/FAF2/GLIPR1/GM2A/MGST1/TCIRG1/SIGLEC14/COTL1/TUBB4B/RAP2B/ILF2/PSMD3/CYB5R3/COMMD3/LAIR1/TOM1/IMPDH1/PAFAH1B2/ITGB2/PSMD1/TNFRSF1B/PTX3/SLCO4C1/PSMC3/CD63/ADGRG3/PSMD2/TRPM2/PLAU/DNASE1/TXNDC5/APAF1",87
"BP","GO:0000018","regulation of DNA recombination","27/2047","101/18670",7.97872180625732e-06,0.000268200944738829,0.000224886878079338,"RMI2/BLM/IL7R/WAS/PTPRC/POLQ/IL27RA/CD28/TBX21/ATAD5/TNFSF4/FOXP3/FANCB/TIMELESS/RAD51AP1/FIGNL1/CHEK1/RAD51/SMCHD1/HELB/PARP1/IL4/MMS19/H1-4/CD40/PARPBP/RTEL1",27
"BP","GO:0042092","type 2 immune response","14/2047","35/18670",8.60584613258177e-06,0.000286084951269307,0.00023988264328854,"IL27RA/TBX21/IL6/TNFSF4/RARA/CCR2/NOD2/IL18/GATA3/NLRP3/BATF/CD86/IL4R/IL4",14
"BP","GO:0045622","regulation of T-helper cell differentiation","14/2047","35/18670",8.60584613258177e-06,0.000286084951269307,0.00023988264328854,"MYB/IL12RB1/JAK3/TBX21/IRF4/IL23A/TNFSF4/FOXP3/RARA/IL18/NLRP3/MALT1/CD86/IL4R",14
"BP","GO:0060326","cell chemotaxis","59/2047","304/18670",8.83971384659129e-06,0.000292244825356812,0.00024504770657439,"RIPOR2/CNR2/CCR6/BIN2/PTK2B/STAP1/GPSM3/KLRK1/TIAM1/JAML/ARRB2/CORO1A/CCR7/GPR18/CXCR4/PIK3CD/CXCR5/IL16/F2RL1/CCR5/PIK3CG/CCR4/VAV1/IL6/NCKAP1L/CCN3/IL23A/SBDS/HMGB2/PTPRO/CCR2/ARHGEF5/ADAM8/RAC2/CCR9/ACKR3/GBF1/LEF1/SCG2/TGFB2/BCAR1/CCL22/TNFSF11/CXCR3/CHGA/ARHGEF16/PIP5K1A/C5/EDN2/SLAMF8/XCL2/ITGA9/TMSB4X/ITGB2/VEGFA/TRPM2/LYST/CXCR6/CCR10",59
"BP","GO:0045076","regulation of interleukin-2 biosynthetic process","10/2047","19/18670",8.90894012445803e-06,0.000292924003982863,0.000245617198829608,"CARD11/PTPRC/CD3E/CD28/IRF4/FOXP3/CARD9/LAG3/CD86/CD4",10
"BP","GO:0071222","cellular response to lipopolysaccharide","44/2047","205/18670",9.08406129927999e-06,0.000297058678466129,0.000249084129333232,"CARD8/KMO/IL24/IRF8/STAP1/GFI1/LILRB1/AICDA/KLRK1/CD6/PTPN22/CCR5/ABL1/IL6/CD180/PYCARD/DAB2IP/LY86/TNFSF4/RARA/HMGB2/TNFAIP3/TNIP3/NOD2/TNF/NLRP7/CASP1/IRGM/IL18/BCR/NLRP3/PRKCA/SASH1/CARD16/NFKBIB/MALT1/HAVCR2/SRC/CD86/CEBPE/CDK19/TRIB1/TNFRSF1B/SIGIRR",44
"BP","GO:1901990","regulation of mitotic cell cycle phase transition","79/2047","444/18670",9.27063394343637e-06,0.000301521105068414,0.000252825880460259,"KNTC1/CNTRL/EZH2/PTPN6/BTN2A2/ATM/BLM/TERT/CENPF/CENPE/PSMA8/SFI1/HAUS3/CEP135/NDC80/BUB3/AURKB/NEK2/E2F8/CEP250/TTK/E2F1/BUB1/RBL1/MTBP/HMMR/BUB1B/CDCA5/ATAD5/ZNF385A/CDC45/TNKS1BP1/CDK1/NDE1/CLSPN/PSMB8/MAD2L1/WNT10B/PLK4/ESPL1/GTSE1/RFWD3/UBE2C/HAUS5/LSM11/PSMB5/CNOT6L/DLGAP5/ORC1/CDT1/PRKAR2B/PRKACA/HAUS6/YWHAG/AURKA/TUBB4B/KIF14/ZNF655/MYO16/CEP192/PSMD3/CHEK2/NEK6/PLK1/PSMC1/ARID3A/CDC25C/OFD1/E2F7/PSMD1/TOPBP1/PSMC3/CEP72/TPX2/EIF4G1/PSMD2/PSMC4/CDC27/ANLN",79
"BP","GO:0022408","negative regulation of cell-cell adhesion","40/2047","180/18670",9.59221334424502e-06,0.000310302944582378,0.000260189465528955,"RIPOR2/CTLA4/PTPN6/TMEM131L/BTN2A2/AKNA/LILRB1/LAX1/CD300A/SPN/PTPN22/TIGIT/JAK3/PAG1/ABL1/RUNX3/TBX21/WNT1/ADTRP/FXYD5/TNFSF4/FOXP3/FCGR2B/TNR/CASP3/ERBB2/SDC4/LAG3/MAPK7/TNFAIP8L2/HAVCR2/CD86/PRKAR1A/GLI3/IL4R/ADORA2A/VEGFA/PTK2/ALOX12/TNFRSF14",40
"BP","GO:0002367","cytokine production involved in immune response","27/2047","102/18670",9.73017549881437e-06,0.000313082705755968,0.000262520299272824,"LILRB1/CD96/BTK/HLA-F/SASH3/F2RL1/JAK3/TBX21/IL6/HK1/TNFSF4/FOXP3/CCR2/NOD2/TNF/SEMA7A/IL18/GATA3/TGFB2/NLRP3/MALT1/CHGA/CD226/IL4/TNFRSF1B/IL18RAP/TNFRSF14",27
"BP","GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","15/2047","40/18670",1.0501015519541e-05,0.000336088353090842,0.00028181056766607,"PTPN6/LILRB1/IL7R/PTPRC/HLA-F/JAK3/IL27RA/TBX21/TNFSF4/FOXP3/FCGR2B/CR1/C4BPA/HAVCR2/IL4R",15
"BP","GO:0002200","somatic diversification of immune receptors","22/2047","75/18670",1.09309031300393e-05,0.000347996000706066,0.000291795147325416,"BCL11B/TCF7/CCR6/ATM/AICDA/CD40LG/PTPRC/POLQ/IL27RA/CD28/TBX21/ATAD5/DCLRE1C/TNFSF4/FOXP3/HMGB2/LEF1/BATF/IL4/EXO1/CD40/LIG4",22
"BP","GO:0019882","antigen processing and presentation","47/2047","226/18670",1.10951227996205e-05,0.000349597963311726,0.000293138395275335,"NCF4/CCR7/WAS/CENPE/PSMA8/HLA-F/HLA-DOB/NCF1/HLA-DQB1/KIF15/DYNC1LI2/RACGAP1/HLA-DPB1/PYCARD/KIF11/HLA-DOA/FCGR2B/HLA-DQA1/NOD2/CYBB/RAB3B/ARF1/PSMB8/KIF23/KIF2C/RAB34/PSMB5/CTSH/KIF4A/AP1S2/AP1S3/LAG3/MARCHF1/ERAP1/PSMD3/ERAP2/CD8A/PSMC1/TAP1/RAB8B/HLA-DMB/SPTBN2/HLA-DPA1/PSMD1/PSMC3/PSMD2/PSMC4",47
"BP","GO:1902749","regulation of cell cycle G2/M phase transition","45/2047","213/18670",1.1097425792345e-05,0.000349597963311726,0.000293138395275335,"CNTRL/ATM/BLM/CENPF/PSMA8/SFI1/HAUS3/CEP135/AURKB/NEK2/CEP250/HMMR/ATAD5/CDK1/NDE1/CLSPN/PSMB8/WNT10B/PLK4/GTSE1/HAUS5/CHEK1/PSMB5/ORC1/PRKAR2B/PRKACA/HAUS6/YWHAG/AURKA/TUBB4B/KIF14/CEP192/PSMD3/PLK1/PSMC1/CDC25C/OFD1/PSMD1/TOPBP1/PSMC3/CEP72/TPX2/PSMD2/PSMC4/ABRAXAS1",45
"BP","GO:0051090","regulation of DNA-binding transcription factor activity","77/2047","432/18670",1.12291627674599e-05,0.000351905585269823,0.000295073339607649,"TLR6/NLRC3/TRAF5/CARD8/FANCD2/TRIM14/AIM2/EZH2/CARD11/PRKCB/TRIM22/GFI1/ARRB2/CD40LG/BTK/RTKN2/NLRC5/TRAF1/HCLS1/WNT1/IL6/LRP6/SP100/NFAM1/PYCARD/DAB2IP/RIPK4/FANCA/TNFSF4/FOXP3/TNFAIP3/NOD2/ARHGEF5/ADAM8/TNF/EOMES/POU4F1/WNT10B/ID1/ADCY8/CAPN3/KEAP1/IL18/WFS1/LRP8/JUP/IRAK4/LPAR5/TNFSF11/ERC1/NLRP3/HDAC2/TCF7L2/CARD16/C3orf33/MALT1/SFRP4/HAVCR2/STAT3/RELN/TRAIP/TRADD/RHEBL1/TRIB1/TMSB4X/ITGB2/TRIM8/VEGFA/CD40/PPARG/SETD6/TRIM38/ADGRG3/IL18RAP/SIGIRR/CLU/FLOT1",77
"BP","GO:0051783","regulation of nuclear division","41/2047","188/18670",1.20901774745641e-05,0.000376925377536022,0.000316052471423975,"KNTC1/ATM/CENPF/CENPE/TACC3/NUSAP1/NDC80/BUB3/AURKB/NEK2/SLF1/TTK/MKI67/CD28/BUB1/MTBP/BUB1B/CDCA5/KIF11/MAD2L1/ESPL1/UBE2C/CCSAP/CHEK1/BORA/DLGAP5/GPR3/CDT1/AURKA/FBXO43/MSX1/PRKAR1A/NEK6/PLK1/PKMYT1/CDC25C/CEP97/CAV2/CDC27/ANLN/PRMT5",41
"BP","GO:0002830","positive regulation of type 2 immune response","9/2047","16/18670",1.2529097507361e-05,0.000388595771658719,0.000325838113688451,"IL6/TNFSF4/RARA/NOD2/IL18/GATA3/NLRP3/CD86/IL4R",9
"BP","GO:2000516","positive regulation of CD4-positive, alpha-beta T cell activation","14/2047","36/18670",1.26658281060175e-05,0.000390821988276447,0.000327704799525732,"MYB/SASH3/IL12RB1/NCKAP1L/IL23A/TNFSF4/FOXP3/RARA/IL18/CD83/NLRP3/MALT1/CD86/IL4R",14
"BP","GO:0000086","G2/M transition of mitotic cell cycle","50/2047","247/18670",1.28777372806717e-05,0.000395333393968376,0.000331487619689901,"CNTRL/ATM/BLM/CENPF/PSMA8/SFI1/HAUS3/CEP135/CCNB2/AURKB/PPME1/NEK2/CEP250/HMMR/FOXM1/MELK/CDK1/NDE1/CLSPN/PSMB8/WNT10B/PLK4/SKP2/HAUS5/PSMB5/BORA/AJUBA/ORC1/PRKAR2B/PRKACA/HAUS6/YWHAG/AURKA/TUBB4B/KIF14/CEP192/PSMD3/CHEK2/PLK1/PSMC1/PKMYT1/CDC25C/OFD1/PSMD1/TOPBP1/PSMC3/CEP72/TPX2/PSMD2/PSMC4",50
"BP","GO:0007088","regulation of mitotic nuclear division","37/2047","164/18670",1.42523793045557e-05,0.000435312519165034,0.000365010173693484,"KNTC1/ATM/CENPF/CENPE/TACC3/NUSAP1/NDC80/BUB3/AURKB/NEK2/SLF1/TTK/MKI67/CD28/BUB1/MTBP/BUB1B/CDCA5/KIF11/MAD2L1/ESPL1/UBE2C/CCSAP/CHEK1/BORA/DLGAP5/CDT1/AURKA/NEK6/PLK1/PKMYT1/CDC25C/CEP97/CAV2/CDC27/ANLN/PRMT5",37
"BP","GO:0046777","protein autophosphorylation","48/2047","235/18670",1.48566360720814e-05,0.000451476662857139,0.00037856383143799,"TXK/BLK/ITK/MAP4K1/PTK2B/ATM/CAMK4/ZAP70/LCK/BTK/PTPRC/AURKB/NEK2/GRK1/STK10/TTK/STK26/CSK/ABL1/STK17B/STK4/PTK6/MELK/MUSK/TNKS1BP1/RASSF2/RAP2C/ERBB2/UHMK1/GFRA2/BCR/PIM2/PRKACA/AURKA/TNK2/SRC/ACVR1B/RAP2B/CHEK2/NEK6/PRKCG/LRRK2/FYN/PASK/ULK1/FLT3/VEGFA/PTK2",48
"BP","GO:0048871","multicellular organismal homeostasis","84/2047","486/18670",1.51651177372314e-05,0.000458535243341312,0.0003844824613306,"DRAM2/INPP5D/PTK2B/VSIG1/TP63/AMPD3/CORO1A/TF/PLAC8/GPR55/LRRK1/MDM1/CXCR4/SASH3/ACP5/BMP8A/CDHR1/CSK/AQP3/PRDX1/IL6/IRF4/SNX10/BARD1/P2RX7/ABCA12/TNFAIP3/CCR2/NOD2/SLC40A1/NPR3/ADAM8/TNF/RAC2/OGT/WNT10B/ELOVL1/ID1/TRPM8/ADCY8/ITGB3/BBS10/IL18/APPL2/WFS1/ARRDC3/ACER1/TFE3/CTSH/RP1L1/TNFSF11/ADCY7/PRKCA/GPR3/PRKAR2B/PRKACA/TCIRG1/METRNL/DBH/PRDM16/SRC/EDN2/STAT3/PRKAR1A/PCDH15/STMN1/IL4R/CRACD/NANOS1/IL4/PASK/TRPV2/PRKAB2/VEGFA/TULP1/ADCY9/EIF4G1/PRKACB/KDF1/TRPM2/ALOX12/EBF2/AQP4/TP53INP2",84
"BP","GO:0032496","response to lipopolysaccharide","62/2047","330/18670",1.52791207162084e-05,0.000459672346747129,0.000385435924172562,"CNR2/CARD8/KMO/IL24/IRF8/PLCG2/STAP1/GFI1/LILRB1/AICDA/CD96/KLRK1/CASP8/CCR7/IL10RA/CD6/PTPN22/ACP5/FASLG/CCR5/CYP27B1/ABL1/IL6/CD180/PYCARD/P2RX7/DAB2IP/LY86/TNFSF4/RARA/HMGB2/TNFAIP3/TNIP3/NOD2/TNF/SMAD6/ABR/NLRP7/CASP1/CASP3/IRGM/IL18/BCR/LTA/NLRP3/HDAC2/PRKCA/CSF2RB/SASH1/CARD16/NFKBIB/MALT1/MGST1/HAVCR2/SRC/CD86/AKAP12/CEBPE/CDK19/TRIB1/TNFRSF1B/SIGIRR",62
"BP","GO:0046330","positive regulation of JNK cascade","33/2047","140/18670",1.56523463764941e-05,0.000468558050484404,0.000392886599541955,"TLR6/MAP4K1/PTK2B/EDAR/TIAM1/CCR7/CD40LG/LTBR/FGD2/NCF1/F2RL1/RASGRP1/CD27/PYCARD/DAB2IP/SLAMF1/WNT7A/FCGR2B/WNT16/NOD2/ARHGEF5/DVL3/RASSF2/TNF/MAP4K2/SH3RF1/CARD9/TNFSF11/SASH1/SPAG9/TRAF4/GADD45B/PKN1",33
"BP","GO:0045059","positive thymic T cell selection","8/2047","13/18670",1.59528506027211e-05,0.000472848778702329,0.000396484381326638,"ITPKB/DOCK2/ZAP70/PTPRC/CD3G/CD3E/CD3D/FOXN1",8
"BP","GO:0048291","isotype switching to IgG isotypes","8/2047","13/18670",1.59528506027211e-05,0.000472848778702329,0.000396484381326638,"PTPRC/IL27RA/CD28/TBX21/ATAD5/FOXP3/IL4/CD40",8
"BP","GO:0002715","regulation of natural killer cell mediated immunity","16/2047","46/18670",1.63320070024633e-05,0.000481714147714811,0.000403918006000033,"SLAMF6/LILRB1/CD96/KLRK1/ARRB2/NECTIN2/HLA-F/RASGRP1/VAV1/PVR/SH2D1A/LAG3/CD226/HAVCR2/IL18RAP/NCR3",16
"BP","GO:0050730","regulation of peptidyl-tyrosine phosphorylation","51/2047","256/18670",1.67794230286494e-05,0.00049249652860187,0.00041295904788866,"IL24/BANK1/PTPN6/PTK2B/STAP1/ARRB2/LRRK1/CD300A/SEMA4D/PTPRC/INPP5F/NCF1/CD3E/HCLS1/GPRC5A/ABL1/AFAP1L2/IL6/PTK6/TNFRSF1A/IL23A/TNF/EFNA1/RAP2C/ITGB3/IL18/LRP8/DLG3/ACVR1/CASS4/IL22RA2/HDAC2/CSPG4/SAMSN1/TNK2/SRC/LRP4/STAT3/RAP2B/RELN/DGKQ/FYN/IL4/CD4/CBL/ITGB2/FLT3/VEGFA/CD40/DOCK3/TNFRSF14",51
"BP","GO:0050857","positive regulation of antigen receptor-mediated signaling pathway","11/2047","24/18670",1.71585192638111e-05,0.000499354994930415,0.00041870988177383,"KCNN4/PRKCB/TESPA1/STAP1/CCR7/LCK/NECTIN2/PTPRC/TRAT1/NFAM1/CD226",11
"BP","GO:0007163","establishment or maintenance of cell polarity","44/2047","210/18670",1.71790732841276e-05,0.000499354994930415,0.00041870988177383,"RIPOR2/DOCK8/PTK2B/CARMIL2/PARVG/DOCK2/CCR7/SPN/CD3G/NDC80/RHOH/MYO18A/NCKAP1L/CRB2/WNT7A/ANK1/AMOTL2/NDE1/CENPA/SLC9A3R1/GBF1/MAD2L1/ARF4/KIF2C/ALPK2/GATA3/DLG3/SAPCD2/PARD6B/CDC42BPB/SH3BP1/MAP7/FRMD4B/KANK1/SHTN1/CTNNA1/PLK1/FAT1/SIPA1L3/PTK2/AMOTL1/MYO9A/NEK3/RHOV",44
"BP","GO:0002283","neutrophil activation involved in immune response","84/2047","488/18670",1.77270644932853e-05,0.000512806476231238,0.000429988968199981,"LRMP/RAB37/HVCN1/ARHGAP9/SELL/BIN2/PTPN6/ARHGAP45/CD53/TMC6/DOCK2/TMEM63A/AMPD3/KCNAB2/SIGLEC5/PLAC8/CD300A/PTPRC/ITGAL/SIRPB1/STK10/TBC1D10C/ITGAX/DOK3/UNC13D/NCKAP1L/NFAM1/PYCARD/CRACR2A/VNN1/CR1/ADAM8/CYBB/C6orf120/ADA2/RAP2C/PRG2/ABR/ITGAM/PKP1/ALOX5/GMFG/ATP11A/BCR/JUP/B4GALT1/MAN2B1/ARL8A/NBEAL2/SURF4/CTSH/RAB5C/CD59/FAF2/GLIPR1/GM2A/MGST1/TCIRG1/SIGLEC14/COTL1/TUBB4B/RAP2B/ILF2/PSMD3/CYB5R3/COMMD3/LAIR1/TOM1/IMPDH1/PAFAH1B2/ITGB2/PSMD1/TNFRSF1B/PTX3/SLCO4C1/PSMC3/CD63/ADGRG3/PSMD2/TRPM2/PLAU/DNASE1/TXNDC5/APAF1",84
"BP","GO:0002714","positive regulation of B cell mediated immunity","14/2047","37/18670",1.83272683594023e-05,0.000525119874850112,0.000440313770659725,"BTK/NECTIN2/PTPRC/CD28/TBX21/FCER2/ATAD5/C17orf99/TNFSF4/TNF/LTA/CD226/IL4/CD40",14
"BP","GO:0002891","positive regulation of immunoglobulin mediated immune response","14/2047","37/18670",1.83272683594023e-05,0.000525119874850112,0.000440313770659725,"BTK/NECTIN2/PTPRC/CD28/TBX21/FCER2/ATAD5/C17orf99/TNFSF4/TNF/LTA/CD226/IL4/CD40",14
"BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","31/2047","129/18670",1.86341756138393e-05,0.000531383102694177,0.000445565496219167,"RIPOR2/CTLA4/PTPN6/TMEM131L/BTN2A2/LILRB1/LAX1/CD300A/SPN/PTPN22/TIGIT/JAK3/PAG1/RUNX3/TBX21/ADTRP/TNFSF4/FOXP3/FCGR2B/CASP3/ERBB2/SDC4/LAG3/TNFAIP8L2/HAVCR2/CD86/PRKAR1A/GLI3/IL4R/ADORA2A/TNFRSF14",31
"BP","GO:0007204","positive regulation of cytosolic calcium ion concentration","60/2047","319/18670",2.01112514736741e-05,0.000570799057156118,0.00047861583075134,"P2RX5/CCR6/PLCG2/PTPN6/PTK2B/PLCB2/S1PR4/CORO1A/CCR7/LCK/OPRL1/MS4A1/GPR55/P2RY10/GPR18/GPR65/PTPRC/CXCR4/MCOLN2/CXCR5/CD52/FASLG/MYO5A/LPAR6/F2RL1/CCR5/PIK3CG/CD19/CASQ1/GPR174/CCR4/ABL1/LRP6/CYSLTR1/SPPL3/P2RX7/LPAR3/GPR4/CCR2/SLC8A3/CCR9/ACKR3/ADCY8/CAPN3/RYR1/LPAR2/CXCR3/LETM1/PRKACA/MCHR1/EDN2/FYN/CD4/GRIN1/ITPR3/P2RX2/GSTO1/TRPM2/CXCR6/CCR10",60
"BP","GO:0042108","positive regulation of cytokine biosynthetic process","20/2047","67/18670",2.04226461640763e-05,0.000576915783893179,0.000483744714921758,"TLR6/CARD11/SPN/PTPRC/CD3E/CD28/IL6/IRF4/CCR2/CYBB/TLR7/TNFRSF13C/TNF/TLR1/LTB/CD86/STAT3/TNFRSF8/AKAP12/CD4",20
"BP","GO:0050731","positive regulation of peptidyl-tyrosine phosphorylation","41/2047","192/18670",2.05226307318194e-05,0.00057703116408111,0.000483841461375359,"IL24/BANK1/PTK2B/STAP1/ARRB2/LRRK1/SEMA4D/PTPRC/NCF1/CD3E/HCLS1/ABL1/AFAP1L2/IL6/PTK6/TNFRSF1A/IL23A/TNF/EFNA1/ITGB3/IL18/LRP8/DLG3/ACVR1/CASS4/HDAC2/CSPG4/TNK2/SRC/LRP4/STAT3/RELN/DGKQ/FYN/IL4/CD4/FLT3/VEGFA/CD40/DOCK3/TNFRSF14",41
"BP","GO:0070664","negative regulation of leukocyte proliferation","22/2047","78/18670",2.16839545184088e-05,0.000606848159708212,0.000508843055112525,"CTLA4/INPP5D/PTPN6/TMEM131L/BTN2A2/ATM/LILRB1/CD300A/SPN/BTK/FOXP3/TNFAIP3/FCGR2B/CASP3/ERBB2/SDC4/LST1/HAVCR2/CD86/PRKAR1A/PKN1/TNFRSF14",22
"BP","GO:0046633","alpha-beta T cell proliferation","13/2047","33/18670",2.19516088741673e-05,0.000611494586091966,0.000512739090321071,"RASAL3/DOCK2/ZAP70/PTPRC/CD3E/CD28/IL23A/TNFSF4/CCR2/SH3RF1/IL18/ELF4/TNFRSF14",13
"BP","GO:0046580","negative regulation of Ras protein signal transduction","17/2047","52/18670",2.27490659984202e-05,0.000630788618029926,0.000528917163863341,"RIPOR2/RASA2/RASAL3/KCTD10/RASAL1/DAB2IP/SCAI/HEG1/TGFB2/ITGB1/ITGA3/SYNGAP1/RAPGEF1/PPP2CB/KANK1/STMN1/KCTD13",17
"BP","GO:0002440","production of molecular mediator of immune response","55/2047","286/18670",2.30140585421147e-05,0.000635209129577541,0.000532623769156715,"CARD11/CCR6/ATM/POU2F2/LILRB1/AICDA/CD22/CD96/IL7R/LAX1/FCRL3/CD40LG/BTK/PTPRC/VPREB3/HLA-F/SASH3/F2RL1/POLQ/HLA-DQB1/JAK3/IL27RA/CD28/GAPT/TBX21/IL6/ATAD5/HK1/TMIGD2/C17orf99/TNFSF4/FOXP3/FCGR2B/CCR2/NOD2/TNF/SEMA7A/IL18/GATA3/TGFB2/NLRP3/MALT1/CHGA/TCIRG1/CD226/BATF/IL4R/IL4/TNFRSF1B/EXO1/CD40/LIG4/IL18RAP/PKN1/TNFRSF14",55
"BP","GO:0032945","negative regulation of mononuclear cell proliferation","21/2047","73/18670",2.38795821524306e-05,0.000653106571868977,0.000547630800270813,"CTLA4/INPP5D/PTPN6/TMEM131L/BTN2A2/ATM/LILRB1/CD300A/SPN/BTK/FOXP3/FCGR2B/CASP3/ERBB2/SDC4/LST1/HAVCR2/CD86/PRKAR1A/PKN1/TNFRSF14",21
"BP","GO:0050672","negative regulation of lymphocyte proliferation","21/2047","73/18670",2.38795821524306e-05,0.000653106571868977,0.000547630800270813,"CTLA4/INPP5D/PTPN6/TMEM131L/BTN2A2/ATM/LILRB1/CD300A/SPN/BTK/FOXP3/FCGR2B/CASP3/ERBB2/SDC4/LST1/HAVCR2/CD86/PRKAR1A/PKN1/TNFRSF14",21
"BP","GO:0034501","protein localization to kinetochore","9/2047","17/18670",2.40277097931371e-05,0.000654184297852063,0.000548534475058376,"NDC80/BUB3/AURKB/TTK/MTBP/KNL1/CDK1/HASPIN/CDT1",9
"BP","GO:0051092","positive regulation of NF-kappaB transcription factor activity","34/2047","149/18670",2.42846861053257e-05,0.000658202505836687,0.000551903748235306,"TLR6/TRAF5/TRIM14/AIM2/CARD11/PRKCB/TRIM22/CD40LG/BTK/RTKN2/TRAF1/PYCARD/RIPK4/NOD2/ADAM8/TNF/CAPN3/IL18/IRAK4/TNFSF11/ERC1/NLRP3/CARD16/MALT1/STAT3/TRADD/RHEBL1/ITGB2/TRIM8/CD40/TRIM38/IL18RAP/CLU/FLOT1",34
"BP","GO:0043312","neutrophil degranulation","83/2047","485/18670",2.46428457180262e-05,0.000664914810248269,0.000557532025142789,"LRMP/RAB37/HVCN1/ARHGAP9/SELL/BIN2/PTPN6/ARHGAP45/CD53/TMC6/DOCK2/TMEM63A/AMPD3/KCNAB2/SIGLEC5/PLAC8/CD300A/PTPRC/ITGAL/SIRPB1/STK10/TBC1D10C/ITGAX/DOK3/UNC13D/NCKAP1L/NFAM1/PYCARD/CRACR2A/VNN1/CR1/ADAM8/CYBB/C6orf120/ADA2/RAP2C/PRG2/ABR/ITGAM/PKP1/ALOX5/GMFG/ATP11A/BCR/JUP/B4GALT1/MAN2B1/ARL8A/NBEAL2/SURF4/CTSH/RAB5C/CD59/FAF2/GLIPR1/GM2A/MGST1/TCIRG1/SIGLEC14/COTL1/TUBB4B/RAP2B/ILF2/PSMD3/CYB5R3/COMMD3/LAIR1/TOM1/IMPDH1/PAFAH1B2/ITGB2/PSMD1/TNFRSF1B/PTX3/SLCO4C1/PSMC3/CD63/ADGRG3/PSMD2/TRPM2/PLAU/TXNDC5/APAF1",83
"BP","GO:0050855","regulation of B cell receptor signaling pathway","12/2047","29/18670",2.53091522959297e-05,0.000679844506092004,0.000570050596590183,"BLK/PRKCB/STAP1/CD22/FCRL3/LPXN/CD300A/PTPN22/CD19/PAX5/NFAM1/FCGR2B",12
"BP","GO:0033627","cell adhesion mediated by integrin","20/2047","68/18670",2.59772941074995e-05,0.000694146153581415,0.000582042548588774,"PTPN6/LPXN/ITGA4/CD3E/PIK3CG/SKAP1/NCKAP1L/CCN3/ITGB7/EFNA1/ITGB3/TGFB2/ITGB1/PDE3B/P2RY12/ITGB2/PTK2/PLAU/FBN1/FERMT3",20
"BP","GO:0048015","phosphatidylinositol-mediated signaling","39/2047","181/18670",2.60723002674754e-05,0.000694146153581415,0.000582042548588774,"NLRC3/PLCG2/PTPN6/BTN2A2/PLCB2/PIK3R5/PIP4K2A/SEMA4D/PIK3CD/INPP5F/NCF1/F2RL1/PIK3CG/PIK3IP1/RASGRP1/CD28/HCLS1/DAB2IP/WNT16/SLC9A3R1/NPR3/IRS1/TNF/OGT/ERBB2/IL18/GATA3/TGFB2/PIK3AP1/HCST/EXOC1/PIP5K1A/SRC/RELN/FYN/CBL/LTK/FLT3/PTK2",39
"BP","GO:0071459","protein localization to chromosome, centromeric region","10/2047","21/18670",2.7653367320569e-05,0.000732996965497196,0.000614619010282806,"NDC80/BUB3/AURKB/TTK/MTBP/KNL1/CDK1/CENPA/HASPIN/CDT1",10
"BP","GO:0002637","regulation of immunoglobulin production","19/2047","63/18670",2.78393916638017e-05,0.000734691314215327,0.000616039724120967,"CD22/FCRL3/CD40LG/PTPRC/SASH3/IL27RA/CD28/TBX21/IL6/ATAD5/C17orf99/TNFSF4/FOXP3/FCGR2B/TNF/IL4R/IL4/CD40/PKN1",19
